34801,0.061126,0.061123,0.061089,0.060858,0.060201,0.062037,0.065907,0.059795,0.066117,0.068307,0.060498,0.059139,0.063261,0.025792,0.024128,6.1249,6.1829,6.2596,6.4297,6.5595,6.6942,6.8328,6.9647,7.0561,7.1373,7.2804,7.4321,7.5671,7.6505,7.7658
34808,0.061003,0.060969,0.060917,0.06087,0.060746,0.061891,0.06512,0.058968,0.062804,0.068098,0.059208,0.058844,0.066152,0.026943,0.022836,6.1253,6.1856,6.2515,6.381,6.4763,6.5858,6.7079,6.8516,6.9582,7.0557,7.2313,7.4205,7.5844,7.6743,7.7869
34815,0.060733,0.06052,0.06023,0.060072,0.060179,0.061319,0.064612,0.058085,0.061771,0.070491,0.058955,0.057729,0.064884,0.027092,0.021279,6.0634,6.1237,6.1901,6.3168,6.4127,6.5296,6.6981,6.8572,6.9595,7.0474,7.2055,7.3806,7.537,7.6248,7.7362
34822,0.060298,0.060195,0.060115,0.060238,0.060676,0.061114,0.063118,0.060914,0.061817,0.066347,0.059831,0.055521,0.065035,0.025898,0.019332,6.0627,6.1248,6.185,6.3233,6.4348,6.5476,6.649,6.779,6.8742,6.9604,7.1176,7.2931,7.4493,7.5352,7.645
34829,0.060261,0.060489,0.060827,0.060716,0.059134,0.05887,0.062902,0.055015,0.052878,0.065729,0.057094,0.050582,0.063114,0.026135,0.015167,6.0609,6.0575,6.0774,6.108,6.1147,6.1562,6.2416,6.4027,6.5124,6.6044,6.7715,6.9689,7.1577,7.2619,7.3872
34836,0.060285,0.060032,0.059785,0.060542,0.061456,0.060258,0.061029,0.054974,0.055062,0.064435,0.057989,0.048931,0.059974,0.026407,0.01064,6.0677,6.1134,6.1302,6.1249,6.1313,6.1818,6.2681,6.4133,6.5066,6.5821,6.7192,6.8867,7.0533,7.1477,7.2653
34843,0.059757,0.05961,0.059688,0.060803,0.061804,0.059916,0.061019,0.056409,0.052175,0.059964,0.057974,0.047873,0.05867,0.027338,0.0076186,6.0656,6.1165,6.133,6.1275,6.1127,6.1277,6.1196,6.2476,6.348,6.4333,6.5849,6.7655,6.9444,7.0437,7.1631
34850,0.059901,0.060051,0.06034,0.060645,0.060674,0.059181,0.05874,0.054933,0.051726,0.059256,0.057249,0.045584,0.05931,0.027384,0.005205,6.0615,6.0671,6.0557,6.0101,5.989,6.0079,6.0211,6.1508,6.2487,6.3323,6.486,6.6768,6.8677,6.9699,7.0882
34857,0.059969,0.059791,0.059631,0.060084,0.06033,0.058039,0.056048,0.049589,0.050411,0.061552,0.055195,0.04398,0.05961,0.031067,-0.004145,6.011,5.992,5.9447,5.8052,5.7487,5.7715,5.8762,6.0386,6.1425,6.2276,6.39,6.6002,6.8066,6.9031,6.9983
34864,0.059705,0.059762,0.060059,0.061058,0.061333,0.05822,0.056605,0.051722,0.049234,0.057973,0.056471,0.04323,0.059168,0.03254,-0.003938,6.0647,6.0541,6.0072,5.8747,5.809,5.8075,5.8313,5.977,6.0851,6.1766,6.3478,6.5677,6.7886,6.8948,6.9976
34871,0.059834,0.059854,0.060076,0.061054,0.061237,0.058014,0.05747,0.051082,0.047487,0.058737,0.057574,0.043111,0.056699,0.034274,-0.0047581,6.0656,6.0537,6.0095,5.8731,5.7908,5.777,5.8091,5.9746,6.0903,6.1808,6.3413,6.5481,6.7649,6.8738,6.9801
34878,0.060295,0.060701,0.061331,0.061719,0.060417,0.057303,0.057485,0.052361,0.048572,0.055459,0.058454,0.043216,0.054506,0.036272,-0.0063015,6.116,6.0606,6.0043,5.8845,5.8173,5.8036,5.7933,5.9413,6.0561,6.1479,6.3078,6.5118,6.7309,6.8437,6.9523
34885,0.061226,0.061395,0.061323,0.060066,0.058229,0.058729,0.059513,0.051724,0.050501,0.057551,0.058359,0.042514,0.05603,0.040286,-0.010854,6.0596,6.0109,5.9936,5.9303,5.8796,5.8799,5.8954,6.037,6.1383,6.2204,6.3746,6.5868,6.8169,6.9267,7.018
34892,0.060595,0.059722,0.058354,0.057459,0.058586,0.058702,0.05495,0.052097,0.050491,0.053018,0.059088,0.039931,0.056011,0.042153,-0.013976,5.8826,5.8781,5.8603,5.7763,5.7356,5.7427,5.7453,5.8808,5.9876,6.0766,6.244,6.4758,6.7297,6.8492,6.9427
34899,0.059092,0.058914,0.058733,0.058256,0.057642,0.058327,0.058381,0.051917,0.052656,0.061383,0.062063,0.043265,0.057654,0.049091,-0.013352,5.8727,5.8757,5.8827,5.8632,5.8606,5.9091,6.0473,6.2394,6.3573,6.4434,6.6,6.8242,7.077,7.1936,7.2724
34906,0.058775,0.05879,0.058798,0.058547,0.057535,0.057867,0.059838,0.052164,0.052815,0.062041,0.063585,0.044656,0.055379,0.052829,-0.018351,5.8747,5.8782,5.893,5.8971,5.9008,5.9509,6.1,6.3065,6.4319,6.5192,6.669,6.8804,7.1205,7.2276,7.2898
34913,0.05875,0.058766,0.058752,0.058557,0.057775,0.057538,0.058781,0.052829,0.053198,0.058075,0.062472,0.043841,0.056146,0.054135,-0.021299,5.875,5.8724,5.8779,5.8749,5.8795,5.9216,6.0108,6.1875,6.3092,6.403,6.5725,6.8093,7.0704,7.1822,7.2416
34920,0.05876,0.058784,0.058767,0.058517,0.057737,0.05771,0.058805,0.051939,0.054038,0.059463,0.064059,0.045309,0.053916,0.057946,-0.02341,5.8748,5.8734,5.8785,5.8692,5.8761,5.9288,6.0646,6.2663,6.3976,6.4926,6.6547,6.8798,7.1348,7.245,7.2985
34927,0.058917,0.059207,0.059574,0.059463,0.057999,0.057808,0.060944,0.054173,0.055759,0.060741,0.065956,0.046122,0.051386,0.059699,-0.025917,5.9362,5.9334,5.9509,5.9916,6.0259,6.0912,6.2251,6.4208,6.5418,6.6233,6.7567,6.949,7.1773,7.2758,7.3173
34934,0.059361,0.059488,0.059574,0.059305,0.057839,0.057841,0.061413,0.052367,0.056464,0.062252,0.065064,0.04743,0.051464,0.062251,-0.032542,5.9379,5.9316,5.9486,5.9772,6.0051,6.0754,6.2418,6.4466,6.5701,6.6542,6.7937,6.991,7.2135,7.2977,7.3131
34941,0.059226,0.059052,0.058778,0.058507,0.057491,0.056933,0.060698,0.052675,0.053316,0.057125,0.062626,0.045995,0.047386,0.062511,-0.036711,5.8766,5.8685,5.8838,5.9064,5.9105,5.9446,6.0108,6.1828,6.3019,6.3885,6.5339,6.7375,6.9705,7.062,7.0837
34948,0.058824,0.058756,0.058685,0.058631,0.057891,0.056933,0.05975,0.052708,0.05197,0.054766,0.061283,0.044352,0.0438,0.06175,-0.036361,5.8756,5.871,5.8783,5.878,5.8652,5.8817,5.8999,6.0493,6.1565,6.2345,6.3663,6.5594,6.7951,6.8974,6.9363
34955,0.058706,0.058712,0.058719,0.058638,0.057869,0.057111,0.059609,0.05218,0.052814,0.055709,0.061462,0.045866,0.041937,0.063989,-0.040826,5.8753,5.8722,5.8787,5.8741,5.8652,5.8907,5.9361,6.0951,6.2052,6.2829,6.4095,6.5917,6.8132,6.9041,6.9257
34962,0.058505,0.058319,0.058047,0.057818,0.05724,0.056586,0.058878,0.052041,0.051785,0.053311,0.061229,0.04641,0.038596,0.065595,-0.042942,5.8136,5.8093,5.8168,5.8135,5.8,5.816,5.8365,5.9946,6.1119,6.1953,6.3248,6.5045,6.7269,6.8215,6.8465
34969,0.058328,0.058569,0.058927,0.058923,0.057378,0.056764,0.061272,0.052624,0.053551,0.058298,0.060125,0.049344,0.039059,0.068069,-0.044678,5.874,5.8692,5.8873,5.9186,5.9266,5.9636,6.0282,6.1881,6.2953,6.3707,6.4924,6.6657,6.8767,6.9601,6.9679
34976,0.058961,0.05912,0.059077,0.058052,0.057054,0.058849,0.061143,0.052715,0.052576,0.054308,0.058096,0.047799,0.037428,0.06744,-0.045659,5.8721,5.8873,5.9229,5.9478,5.9281,5.9339,5.9053,6.0241,6.1181,6.1907,6.3155,6.4974,6.7215,6.8141,6.8321
34983,0.059311,0.059435,0.059251,0.057677,0.056502,0.060098,0.060784,0.050096,0.052902,0.055623,0.058006,0.048105,0.036809,0.067332,-0.045546,5.8703,5.8886,5.9255,5.917,5.8764,5.8822,5.8954,6.0319,6.1298,6.202,6.3228,6.4988,6.7178,6.8092,6.8274
34990,0.059455,0.059491,0.059163,0.057479,0.056732,0.060666,0.059002,0.050294,0.054014,0.052517,0.056881,0.0481,0.03344,0.067403,-0.048208,5.8702,5.8904,5.9189,5.891,5.8512,5.8565,5.833,5.9426,6.0307,6.0987,6.2127,6.3788,6.5905,6.6806,6.6986
34997,0.059401,0.059385,0.05901,0.057372,0.056988,0.060953,0.057756,0.052015,0.054334,0.049533,0.057729,0.048515,0.033819,0.068057,-0.050562,5.8662,5.8913,5.9177,5.8945,5.864,5.8674,5.8052,5.9054,6.001,6.079,6.2075,6.3831,6.596,6.6813,6.6894
35004,0.058445,0.057752,0.056919,0.057496,0.060023,0.061146,0.056158,0.05172,0.053248,0.047553,0.057554,0.048428,0.034382,0.067706,-0.051793,5.8342,5.9245,5.9448,5.8728,5.8183,5.8061,5.718,5.8187,5.9239,6.0123,6.1571,6.3459,6.5651,6.6497,6.6543
35011,0.0569,0.056328,0.05611,0.058324,0.06177,0.059306,0.053031,0.050686,0.05252,0.047995,0.057186,0.047866,0.034284,0.067815,-0.053196,5.8195,5.9084,5.8871,5.7489,5.6898,5.6878,5.6448,5.7633,5.8751,5.9664,6.1145,6.3072,6.5295,6.6139,6.6159
35018,0.056024,0.055682,0.05589,0.058802,0.062578,0.058714,0.052789,0.050857,0.052408,0.049156,0.057245,0.049115,0.033182,0.069529,-0.05346,5.8202,5.917,5.8887,5.7433,5.6882,5.6921,5.6696,5.7987,5.9148,6.0073,6.1544,6.3439,6.565,6.6503,6.6523
35025,0.055887,0.055731,0.056077,0.058659,0.06242,0.058975,0.051638,0.048782,0.05337,0.049771,0.055603,0.051143,0.031436,0.066422,-0.04814,5.8181,5.908,5.8679,5.6869,5.6237,5.6353,5.6459,5.7806,5.8984,5.9925,6.1381,6.3171,6.527,6.6162,6.6373
35032,0.057279,0.058499,0.060188,0.060368,0.058985,0.057873,0.053255,0.048924,0.052665,0.047077,0.053794,0.052236,0.030036,0.06312,-0.043991,5.963,5.927,5.8616,5.6956,5.6273,5.6203,5.5658,5.6769,5.7936,5.8931,6.0477,6.228,6.4362,6.5319,6.5723
35039,0.059469,0.059887,0.060046,0.058974,0.057491,0.057628,0.053416,0.047132,0.050744,0.047401,0.051057,0.050781,0.027683,0.06064,-0.044983,5.9352,5.8687,5.8041,5.6288,5.5399,5.5188,5.4553,5.5557,5.6594,5.7482,5.8886,6.0573,6.2584,6.3545,6.4016
35046,0.05998,0.060107,0.059991,0.058862,0.057257,0.057588,0.054214,0.04758,0.051305,0.047738,0.052907,0.051407,0.028307,0.060196,-0.0465,5.9351,5.8675,5.8106,5.6566,5.5774,5.5617,5.5116,5.6256,5.7377,5.8299,5.9687,6.1276,6.3109,6.393,6.4242
35053,0.059644,0.059127,0.058085,0.056186,0.054839,0.056812,0.05493,0.045442,0.050208,0.049168,0.052008,0.052366,0.02814,0.06203,-0.045823,5.7491,5.6942,5.6668,5.5498,5.4731,5.4613,5.4541,5.5917,5.7156,5.8158,5.967,6.1397,6.3383,6.4294,6.4674
35060,0.058721,0.058654,0.058278,0.056471,0.054649,0.057109,0.055467,0.045717,0.048992,0.047225,0.051557,0.051136,0.027297,0.062151,-0.048486,5.7448,5.6989,5.6785,5.5656,5.4747,5.4435,5.3862,5.508,5.6276,5.7265,5.8775,6.0521,6.2535,6.3443,6.3792
35067,0.057869,0.057218,0.056129,0.054976,0.05519,0.057034,0.054169,0.046297,0.047559,0.046208,0.050755,0.049564,0.027339,0.061557,-0.049769,5.6265,5.6267,5.6196,5.5115,5.4201,5.3836,5.3077,5.4211,5.5371,5.6346,5.7868,5.9672,6.1756,6.2688,6.3048
35074,0.056525,0.05627,0.056006,0.055868,0.055764,0.055822,0.053471,0.04599,0.047543,0.048556,0.052434,0.051731,0.031076,0.063911,-0.04836,5.6249,5.6206,5.5961,5.4722,5.3898,5.3696,5.3607,5.5175,5.6605,5.7774,5.9577,6.163,6.3859,6.4792,6.5073
35081,0.056475,0.056675,0.056759,0.055568,0.053879,0.055465,0.054466,0.044944,0.044255,0.045232,0.049845,0.049324,0.029338,0.062388,-0.049494,5.6082,5.5741,5.5533,5.4294,5.312,5.2515,5.158,5.2871,5.4222,5.5381,5.723,5.939,6.1774,6.2819,6.3237
35088,0.056345,0.056141,0.055725,0.055133,0.054455,0.054267,0.052944,0.046553,0.043805,0.04489,0.051458,0.049888,0.028745,0.063041,-0.0499,5.5635,5.5316,5.5017,5.3844,5.2869,5.2377,5.1599,5.3053,5.4524,5.5742,5.7602,5.9707,6.2026,6.304,6.3424
35095,0.055604,0.055171,0.054489,0.053637,0.053073,0.052916,0.051724,0.046724,0.041722,0.043356,0.051389,0.049821,0.030206,0.062262,-0.04855,5.4377,5.4006,5.3736,5.2716,5.1789,5.1258,5.0433,5.2024,5.3673,5.5051,5.7154,5.9475,6.1946,6.3021,6.3466
35102,0.054351,0.053813,0.053191,0.053296,0.053687,0.051778,0.049804,0.046881,0.041387,0.043766,0.051654,0.051661,0.032568,0.062805,-0.044741,5.3666,5.3436,5.3052,5.1906,5.1095,5.0694,5.0232,5.207,5.3927,5.5488,5.7871,6.0437,6.3087,6.4247,6.4779
35109,0.053154,0.052711,0.052373,0.053193,0.054091,0.050845,0.048601,0.047048,0.040276,0.043237,0.04906,0.051467,0.034144,0.059937,-0.041606,5.3166,5.3029,5.2562,5.1306,5.0488,5.0058,4.9419,5.1115,5.2935,5.4533,5.7067,5.9817,6.2598,6.383,6.4489
35116,0.052654,0.052603,0.052704,0.053208,0.053492,0.051436,0.05047,0.049242,0.044941,0.050175,0.051369,0.054113,0.039159,0.060643,-0.037852,5.3131,5.3124,5.2935,5.2507,5.238,5.2546,5.3024,5.4942,5.6708,5.822,6.0643,6.3298,6.5916,6.7009,6.7499
35123,0.052626,0.052668,0.052859,0.053431,0.053017,0.05094,0.051841,0.046208,0.046316,0.060489,0.050471,0.054745,0.040765,0.062143,-0.040566,5.3144,5.3034,5.2834,5.2354,5.2357,5.294,5.5104,5.7456,5.9091,6.0385,6.25,6.4943,6.736,6.8282,6.8529
35130,0.052749,0.052785,0.0529,0.053241,0.052935,0.051312,0.052421,0.046206,0.045063,0.060364,0.049611,0.054836,0.039739,0.061788,-0.040648,5.3138,5.309,5.2967,5.2507,5.238,5.2827,5.4759,5.7059,5.8678,5.9964,6.2069,6.4494,6.6903,6.7837,6.8115
35137,0.053177,0.053452,0.05375,0.053551,0.053251,0.053014,0.053155,0.052039,0.052871,0.062045,0.054539,0.058445,0.039464,0.065386,-0.03999,5.3725,5.3845,5.3997,5.4601,5.5478,5.6605,5.8946,6.1144,6.2653,6.3817,6.564,6.7697,6.9762,7.0531,7.0628
35144,0.053733,0.053946,0.054119,0.053847,0.053508,0.053317,0.052772,0.054285,0.054583,0.059836,0.054339,0.058356,0.039864,0.064544,-0.040501,5.4085,5.415,5.4296,5.5113,5.6213,5.7406,5.9299,6.1184,6.2581,6.3715,6.5541,6.7603,6.9637,7.037,7.0429
35151,0.054164,0.054237,0.054195,0.053749,0.053521,0.054362,0.052307,0.048761,0.055606,0.064125,0.054021,0.059593,0.035888,0.066825,-0.039532,5.4209,5.4299,5.4331,5.4402,5.516,5.6458,5.9483,6.178,6.3209,6.4257,6.5853,6.7673,6.9616,7.0405,7.0567
35158,0.054309,0.054451,0.054523,0.053962,0.053219,0.054224,0.053944,0.05061,0.054626,0.062829,0.053324,0.061041,0.032197,0.06616,-0.036291,5.4352,5.442,5.4588,5.505,5.5839,5.6988,5.9417,6.1525,6.291,6.3935,6.5442,6.7104,6.8966,6.9829,7.0177
35165,0.054773,0.055102,0.05536,0.054633,0.053342,0.055035,0.055784,0.050619,0.05918,0.068673,0.055355,0.066877,0.033961,0.070211,-0.03651,5.4967,5.5051,5.5333,5.6132,5.7313,5.8926,6.2451,6.4938,6.6458,6.7547,6.9093,7.0688,7.2354,7.304,7.3136
35172,0.054793,0.054565,0.054239,0.054367,0.054515,0.054266,0.054556,0.050673,0.058114,0.066981,0.052938,0.067643,0.03175,0.071304,-0.037355,5.4681,5.4903,5.5079,5.5651,5.6744,5.8256,6.144,6.3761,6.5258,6.6382,6.8023,6.9718,7.1501,7.2271,7.2447
35179,0.054285,0.054104,0.053956,0.054171,0.054318,0.053925,0.054665,0.050461,0.058257,0.066657,0.05169,0.069617,0.031648,0.073278,-0.04143,5.4388,5.4649,5.4855,5.5494,5.6613,5.813,6.1258,6.3559,6.5111,6.6326,6.8133,6.9959,7.1761,7.2458,7.2479
35186,0.05405,0.054046,0.054093,0.054195,0.054111,0.054015,0.055578,0.051921,0.058667,0.068802,0.051867,0.069659,0.033391,0.076588,-0.045768,5.4374,5.4685,5.5013,5.6009,5.7328,5.896,6.222,6.4508,6.6002,6.7176,6.8984,7.0892,7.2751,7.3385,7.3216
35193,0.053918,0.053859,0.053885,0.054382,0.054599,0.05358,0.055374,0.05368,0.06038,0.071289,0.053207,0.073571,0.034046,0.072555,-0.045018,5.4395,5.4737,5.5061,5.6322,5.8,5.9925,6.3691,6.6205,6.7824,6.906,7.0839,7.2483,7.3856,7.4192,7.379
35200,0.053921,0.053903,0.053893,0.053906,0.054046,0.053701,0.05465,0.052835,0.057628,0.068711,0.050132,0.071039,0.033683,0.071593,-0.042961,5.4177,5.4454,5.4741,5.5743,5.7097,5.8713,6.1832,6.4064,6.5578,6.68,6.8676,7.0542,7.2231,7.2782,7.263
35207,0.054026,0.054146,0.05427,0.054103,0.053899,0.053911,0.054628,0.05353,0.057447,0.069602,0.049779,0.070508,0.033856,0.070012,-0.043659,5.436,5.4577,5.4862,5.5919,5.7318,5.8959,6.2081,6.4259,6.5696,6.685,6.8629,7.0401,7.1976,7.2454,7.2239
35214,0.054241,0.054313,0.054314,0.053915,0.053429,0.053862,0.055033,0.053487,0.056822,0.070947,0.050609,0.067801,0.035358,0.078741,-0.046165,5.4284,5.445,5.4775,5.5915,5.7317,5.8969,6.2259,6.4486,6.587,6.697,6.8784,7.0872,7.2992,7.3741,7.3617
35221,0.054209,0.054205,0.054215,0.054403,0.054478,0.054286,0.055649,0.055778,0.059638,0.073525,0.052935,0.070214,0.034308,0.075214,-0.047153,5.4581,5.4957,5.5383,5.6898,5.8695,6.0659,6.4366,6.6693,6.8051,6.9058,7.0583,7.2185,7.3698,7.4114,7.3725
35228,0.05425,0.054272,0.054334,0.054538,0.05496,0.055402,0.056943,0.057497,0.061768,0.07403,0.055215,0.070827,0.03593,0.082476,-0.047103,5.4807,5.5438,5.6072,5.798,5.9997,6.2086,6.5805,6.813,6.9501,7.0529,7.2134,7.3942,7.5776,7.6352,7.6013
35235,0.05415,0.053997,0.053834,0.053997,0.0546,0.054841,0.056383,0.057878,0.060888,0.071511,0.055122,0.070789,0.03354,0.08248,-0.048929,5.4386,5.4992,5.5623,5.7578,5.9578,6.1571,6.4956,6.7214,6.8619,6.9681,7.1293,7.3052,7.4841,7.5409,7.5067
35242,0.054337,0.054712,0.055155,0.054736,0.053648,0.054481,0.05697,0.057744,0.061815,0.071585,0.053393,0.070926,0.033774,0.080233,-0.052141,5.4879,5.5113,5.566,5.7685,5.9755,6.1789,6.507,6.7133,6.8414,6.9416,7.0986,7.2685,7.4305,7.4718,7.4197
35249,0.054957,0.055108,0.055135,0.054559,0.053624,0.055377,0.058473,0.055579,0.06025,0.071693,0.049754,0.072685,0.03093,0.077552,-0.051329,5.4991,5.5355,5.6016,5.7847,5.9524,6.1277,6.4207,6.6125,6.7351,6.8348,6.9922,7.1551,7.3054,7.3444,7.2982
35256,0.054779,0.054539,0.054242,0.054526,0.05543,0.056705,0.059423,0.058567,0.06163,0.070699,0.05293,0.073976,0.033193,0.079539,-0.049313,5.5029,5.5989,5.6919,5.9156,6.1024,6.2812,6.5462,6.7398,6.8735,6.9829,7.152,7.3236,7.4799,7.5208,7.4742
35263,0.054411,0.054256,0.054086,0.054039,0.054816,0.057029,0.058899,0.056554,0.059899,0.069092,0.053864,0.072391,0.030255,0.077345,-0.045475,5.4683,5.5661,5.6581,5.851,6.0067,6.1657,6.4273,6.6348,6.7755,6.884,7.0407,7.1953,7.3474,7.3989,7.3754
35270,0.054025,0.053839,0.053665,0.05386,0.054682,0.056645,0.058949,0.055276,0.060083,0.071023,0.053227,0.070964,0.032152,0.078133,-0.046574,5.4385,5.5398,5.6312,5.8175,5.973,6.1403,6.4384,6.6505,6.7844,6.887,7.0421,7.2058,7.3694,7.423,7.396
35277,0.053688,0.053608,0.053667,0.054395,0.055718,0.057015,0.05892,0.057452,0.060985,0.067228,0.052528,0.071344,0.031402,0.075001,-0.044888,5.4664,5.5852,5.68,5.8811,6.0446,6.2028,6.4198,6.5932,6.7182,6.8214,6.979,7.1387,7.2929,7.344,7.3219
35284,0.053635,0.053672,0.053849,0.054235,0.054234,0.054757,0.057674,0.053236,0.055211,0.067079,0.049664,0.068446,0.029804,0.070871,-0.042005,5.4299,5.4914,5.5505,5.6756,5.779,5.9,6.1245,6.3186,6.4514,6.557,6.7172,6.8824,7.0493,7.1156,7.1196
35291,0.053656,0.053741,0.053963,0.054343,0.053539,0.053298,0.058896,0.054076,0.053722,0.067903,0.049751,0.068836,0.029791,0.069915,-0.038798,5.4191,5.4584,5.5186,5.6736,5.7845,5.9022,6.1234,6.325,6.4624,6.5699,6.7305,6.894,7.0616,7.1328,7.1475
35298,0.05361,0.053565,0.053664,0.054424,0.054066,0.052877,0.059007,0.053776,0.053363,0.069325,0.049882,0.070457,0.030506,0.06892,-0.036145,5.4177,5.4615,5.5186,5.6674,5.777,5.8977,6.1442,6.3638,6.5118,6.6264,6.7943,6.9588,7.1221,7.192,7.2095
35305,0.05358,0.053547,0.053614,0.054078,0.053953,0.053611,0.059529,0.054189,0.057243,0.072312,0.05059,0.072842,0.031771,0.07134,-0.036084,5.4081,5.4668,5.5388,5.7218,5.8695,6.028,6.3368,6.5625,6.7065,6.8175,6.9818,7.1434,7.301,7.3647,7.3713
35312,0.053648,0.053799,0.054146,0.054885,0.055034,0.054857,0.060649,0.057029,0.060969,0.074107,0.051826,0.074262,0.032611,0.072652,-0.035684,5.4739,5.556,5.6437,5.8725,6.0613,6.2482,6.5651,6.7742,6.9031,7.0031,7.1526,7.3007,7.4456,7.5016,7.4989
35319,0.054073,0.054366,0.054853,0.055321,0.054486,0.054049,0.06119,0.057802,0.059333,0.072668,0.051249,0.074019,0.032906,0.072547,-0.034048,5.5039,5.556,5.6368,5.8733,6.0558,6.2268,6.5015,6.7021,6.834,6.9396,7.1005,7.2618,7.4209,7.486,7.4936
35326,0.054355,0.05422,0.054114,0.054707,0.055293,0.054727,0.059423,0.056769,0.057869,0.07104,0.051572,0.072408,0.031988,0.071476,-0.035386,5.4841,5.5551,5.6288,5.8191,5.9745,6.1301,6.3948,6.6011,6.7378,6.845,7.0044,7.1626,7.3199,7.3848,7.3931
35333,0.054169,0.054104,0.054092,0.054234,0.054205,0.054293,0.058533,0.055917,0.057055,0.068297,0.049973,0.072368,0.030417,0.067054,-0.03227,5.4455,5.4989,5.5663,5.7454,5.8901,6.0338,6.2653,6.4589,6.5963,6.7074,6.8709,7.025,7.175,7.2424,7.2656
35340,0.054484,0.05453,0.054323,0.053083,0.053345,0.05747,0.058237,0.053016,0.056207,0.066885,0.049378,0.07127,0.030496,0.064043,-0.030668,5.4289,5.511,5.5984,5.7374,5.8337,5.9506,6.1639,6.3578,6.498,6.6117,6.7786,6.9338,7.083,7.1522,7.1833
